Date,Adj Close,daily returns,,,,,,,,,,,,,,,,,,,,
02-07-2015,38.435627,0.001126169,,,,,,,,,,,,,,,,,,,,
06-07-2015,38.426971,0.000225258,,,,,,,,,,,,,,,,,,,,
07-07-2015,38.349068,0.002031418,,,,,,,,,,,,,,,,,,,,
08-07-2015,38.297123,0.001356368,,,,,,,,,,,,,,,,,,,,
09-07-2015,38.539516,-0.006289467,,,,,,,,,,,,,,,,,,,,
10-07-2015,38.617424,-0.002017431,,,,,,,,,,,,,,,,,,,,
13-07-2015,39.422501,-0.020421764,,,,,,,,,,,,,,,,,,,,
14-07-2015,39.491756,-0.001753657,,,,,,,,,,,,,,,,,,,,
15-07-2015,39.612942,-0.003059253,,,,,,,,,,,,,,,,,,,,
16-07-2015,40.39204,-0.019288404,,,,,,,,,,,,,,,,,,,,
17-07-2015,40.357422,0.000857785,,,,,,,,,,,,,,,,,,,,
20-07-2015,40.617123,-0.00639388,,,,,,,,,,,,,,,,,,,,
21-07-2015,40.928757,-0.00761406,,,,,,,,,,,,,,,,,,,,
22-07-2015,39.422501,0.038208027,,,,,,,,,,,,,,,,,,,,
23-07-2015,39.915939,-0.012361929,,,,,,,,,,,,,,,,,,,,
24-07-2015,39.768764,0.003700769,,,,,,,,,,,,,,,,,,,,
27-07-2015,39.258015,0.013010057,,,,,,,,,,,,,,,,,,,,
28-07-2015,39.249371,0.000220233,,,,,,,,,,,,,,,,,,,,
29-07-2015,40.071747,-0.020522589,,,,,,,,,,,,,,,,,,,,
30-07-2015,40.5825,-0.012585548,,,,,,,,,,,,,,,,,,,,
31-07-2015,40.426682,0.003854336,,,,,,,,,,,,,,,,,,,,
03-08-2015,40.5219,-0.002349791,,,,,,,,,,,,,,,,,,,,
04-08-2015,41.153816,-0.015354979,,,,,,,,,,,,,,,,,,,,
05-08-2015,41.188461,-0.000841134,,,,,,,,,,,,,,,,,,,,
06-08-2015,40.357422,0.020591974,,,,,,,,,,,,,,,,,,,,
07-08-2015,40.461296,-0.002567244,,,,,,,,,,,,,,,,,,,,
10-08-2015,40.972054,-0.012466009,,,,,,,,,,,,,,,,,,,,
11-08-2015,40.175632,0.019823509,,,,,,,,,,,,,,,,,,,,
12-08-2015,40.461296,-0.007060179,,,,,,,,,,,,,,,,,,,,
13-08-2015,40.452641,0.000213954,,,,,,,,,,,,,,,,,,,,
14-08-2015,40.686363,-0.00574448,,,,,,,,,,,,,,,,,,,,
17-08-2015,40.963387,-0.006762722,,,,,,,,,,,,,,,,,,,,
18-08-2015,41.189949,-0.00550042,,,,,,,,,,,,,,,,,,,,
19-08-2015,40.614834,0.01416022,,,,,,,,,,,,,,,,,,,,
20-08-2015,39.787033,0.020805799,,,,,,,,,,,,,,,,,,,,
21-08-2015,37.53017,0.060134633,,,,,,,,,,,,,,,,,,,,
24-08-2015,36.318951,0.033349504,,,,,,,,,,,,,,,,,,,,
25-08-2015,35.264584,0.029898751,,,,,,,,,,,,,,,,,,,,
26-08-2015,37.216465,-0.052446706,,,,,,,,,,,,,,,,,,,,
27-08-2015,38.253418,-0.02710746,,,,,,,,,,,,,,,,,,,,
28-08-2015,38.279533,-0.000682218,,,,,,,,,,,,,,,,,,,,
31-08-2015,37.922283,0.009420583,,,,,,,,,,,,,,,,,,,,
01-09-2015,36.440941,0.040650487,,,,,,,,,,,,,,,,,,,,
02-09-2015,37.78286,-0.035516607,,,,,,,,,,,,,,,,,,,,
03-09-2015,37.904854,-0.003218427,,,,,,,,,,,,,,,,,,,,
04-09-2015,37.129341,0.020886797,,,,,,,,,,,,,,,,,,,,
08-09-2015,38.244698,-0.029163703,,,,,,,,,,,,,,,,,,,,
09-09-2015,37.53017,0.019038763,,,,,,,,,,,,,,,,,,,,
10-09-2015,37.721874,-0.005082038,,,,,,,,,,,,,,,,,,,,
11-09-2015,37.88744,-0.004369944,,,,,,,,,,,,,,,,,,,,
14-09-2015,37.504028,0.010223222,,,,,,,,,,,,,,,,,,,,
15-09-2015,38.323109,-0.021373031,,,,,,,,,,,,,,,,,,,,
16-09-2015,38.601959,-0.007223727,,,,,,,,,,,,,,,,,,,,
17-09-2015,38.55838,0.001130208,,,,,,,,,,,,,,,,,,,,
18-09-2015,37.88744,0.017708771,,,,,,,,,,,,,,,,,,,,
21-09-2015,38.43639,-0.014282038,,,,,,,,,,,,,,,,,,,,
22-09-2015,38.253418,0.004783154,,,,,,,,,,,,,,,,,,,,
23-09-2015,38.227264,0.000684171,,,,,,,,,,,,,,,,,,,,
24-09-2015,38.262119,-0.000910953,,,,,,,,,,,,,,,,,,,,
25-09-2015,38.28825,-0.000682481,,,,,,,,,,,,,,,,,,,,
28-09-2015,37.721874,0.015014524,,,,,,,,,,,,,,,,,,,,
29-09-2015,37.85257,-0.003452764,,,,,,,,,,,,,,,,,,,,
30-09-2015,38.567101,-0.018526956,,,,,,,,,,,,,,,,,,,,
01-10-2015,38.872082,-0.007845759,,,,,,,,,,,,,,,,,,,,
02-10-2015,39.708607,-0.021066591,,,,,,,,,,,,,,,,,,,,
05-10-2015,40.632259,-0.022731987,,,,,,,,,,,,,,,,,,,,
06-10-2015,40.736835,-0.002567112,,,,,,,,,,,,,,,,,,,,
07-10-2015,40.780396,-0.001068185,,,,,,,,,,,,,,,,,,,,
08-10-2015,41.34679,-0.013698621,,,,,,,,,,,,,,,,,,,,
09-10-2015,41.050518,0.007217254,,,,,,,,,,,,,,,,,,,,
12-10-2015,40.954681,0.002340074,,,,,,,,,,,,,,,,,,,,
13-10-2015,40.858818,0.002346201,,,,,,,,,,,,,,,,,,,,
14-10-2015,40.675823,0.004498864,,,,,,,,,,,,,,,,,,,,
15-10-2015,40.963375,-0.007019734,,,,,,,,,,,,,,,,,,,,
16-10-2015,41.399071,-0.010524294,,,,,,,,,,,,,,,,,,,,
19-10-2015,41.494919,-0.002309873,,,,,,,,,,,,,,,,,,,,
20-10-2015,41.625626,-0.003140061,,,,,,,,,,,,,,,,,,,,
21-10-2015,41.128952,0.012076019,,,,,,,,,,,,,,,,,,,,
22-10-2015,41.852188,-0.017280721,,,,,,,,,,,,,,,,,,,,
23-10-2015,46.069653,-0.091545404,,,,,,,,,,,,,,,,,,,,
26-10-2015,47.272148,-0.025437706,,,,,,,,,,,,,,,,,,,,
27-10-2015,46.784184,0.010430106,,,,,,,,,,,,,,,,,,,,
28-10-2015,47.036888,-0.005372464,,,,,,,,,,,,,,,,,,,,
29-10-2015,46.496624,0.011619424,,,,,,,,,,,,,,,,,,,,
30-10-2015,45.869236,0.013677751,,,,,,,,,,,,,,,,,,,,
02-11-2015,46.392048,-0.011269431,,,,,,,,,,,,,,,,,,,,
03-11-2015,47.185017,-0.016805525,,,,,,,,,,,,,,,,,,,,
04-11-2015,47.40287,-0.004595777,,,,,,,,,,,,,,,,,,,,
05-11-2015,47.385433,0.000367982,,,,,,,,,,,,,,,,,,,,
06-11-2015,47.855976,-0.009832482,,,,,,,,,,,,,,,,,,,,
09-11-2015,47.193722,0.014032672,,,,,,,,,,,,,,,,,,,,
10-11-2015,46.627331,0.012147189,,,,,,,,,,,,,,,,,,,,
11-11-2015,46.749321,-0.00260945,,,,,,,,,,,,,,,,,,,,
12-11-2015,46.461765,0.006189089,,,,,,,,,,,,,,,,,,,,
13-11-2015,46.043503,0.009084061,,,,,,,,,,,,,,,,,,,,
16-11-2015,46.853893,-0.017296108,,,,,,,,,,,,,,,,,,,,
17-11-2015,46.467899,0.008306681,,,,,,,,,,,,,,,,,,,,
18-11-2015,47.239868,-0.016341472,,,,,,,,,,,,,,,,,,,,
19-11-2015,47.318825,-0.001668617,,,,,,,,,,,,,,,,,,,,
20-11-2015,47.538147,-0.0046136,,,,,,,,,,,,,,,,,,,,
23-11-2015,47.538147,0,,,,,,,,,,,,,,,,,,,,
24-11-2015,47.590778,-0.001105908,,,,,,,,,,,,,,,,,,,,
25-11-2015,47.099522,0.01043017,,,,,,,,,,,,,,,,,,,,
27-11-2015,47.310059,-0.004450153,,,,,,,,,,,,,,,,,,,,
30-11-2015,47.678505,-0.007727717,,,,,,,,,,,,,,,,,,,,
01-12-2015,48.441715,-0.015755223,,,,,,,,,,,,,,,,,,,,
02-12-2015,48.432938,0.00018122,,,,,,,,,,,,,,,,,,,,
03-12-2015,47.546913,0.018634753,,,,,,,,,,,,,,,,,,,,
04-12-2015,49.047012,-0.030584921,,,,,,,,,,,,,,,,,,,,
07-12-2015,48.959297,0.00179159,,,,,,,,,,,,,,,,,,,,
08-12-2015,48.941738,0.000358774,,,,,,,,,,,,,,,,,,,,
09-12-2015,48.231174,0.014732463,,,,,,,,,,,,,,,,,,,,
10-12-2015,48.485569,-0.005246819,,,,,,,,,,,,,,,,,,,,
11-12-2015,47.424099,0.022382502,,,,,,,,,,,,,,,,,,,,
14-12-2015,48.371532,-0.019586582,,,,,,,,,,,,,,,,,,,,
15-12-2015,48.424175,-0.001087122,,,,,,,,,,,,,,,,,,,,
16-12-2015,49.240009,-0.016568518,,,,,,,,,,,,,,,,,,,,
17-12-2015,48.862793,0.007719903,,,,,,,,,,,,,,,,,,,,
18-12-2015,47.485504,0.029004409,,,,,,,,,,,,,,,,,,,,
21-12-2015,48.099579,-0.012766744,,,,,,,,,,,,,,,,,,,,
22-12-2015,48.555748,-0.009394748,,,,,,,,,,,,,,,,,,,,
23-12-2015,48.968056,-0.008419938,,,,,,,,,,,,,,,,,,,,
24-12-2015,48.836475,0.002694318,,,,,,,,,,,,,,,,,,,,
28-12-2015,49.082092,-0.005004208,,,,,,,,,,,,,,,,,,,,
29-12-2015,49.608459,-0.010610428,,,,,,,,,,,,,,,,,,,,
30-12-2015,49.397919,0.004262123,,,,,,,,,,,,,,,,,,,,
31-12-2015,48.6698,0.014960386,,,,,,,,,,,,,,,,,,,,
04-01-2016,48.073265,0.012408872,,,,,,,,,,,,,,,,,,,,
05-01-2016,48.292576,-0.004541298,,,,,,,,,,,,,,,,,,,,
06-01-2016,47.415333,0.018501251,,,,,,,,,,,,,,,,,,,,
07-01-2016,45.766102,0.036036082,,,,,,,,,,,,,,,,,,,,
08-01-2016,45.906456,-0.003057391,,,,,,,,,,,,,,,,,,,,
11-01-2016,45.880138,0.000573625,,,,,,,,,,,,,,,,,,,,
12-01-2016,46.301224,-0.00909449,,,,,,,,,,,,,,,,,,,,
13-01-2016,45.301167,0.022075745,,,,,,,,,,,,,,,,,,,,
14-01-2016,46.590721,-0.027678344,,,,,,,,,,,,,,,,,,,,
15-01-2016,44.730953,0.041576758,,,,,,,,,,,,,,,,,,,,
19-01-2016,44.353741,0.008504626,,,,,,,,,,,,,,,,,,,,
20-01-2016,44.555492,-0.004528084,,,,,,,,,,,,,,,,,,,,
21-01-2016,44.283554,0.006140835,,,,,,,,,,,,,,,,,,,,
22-01-2016,45.871376,-0.034614658,,,,,,,,,,,,,,,,,,,,
25-01-2016,45.432739,0.009654646,,,,,,,,,,,,,,,,,,,,
26-01-2016,45.766102,-0.007284059,,,,,,,,,,,,,,,,,,,,
27-01-2016,44.932728,0.018547149,,,,,,,,,,,,,,,,,,,,
28-01-2016,45.669609,-0.016135041,,,,,,,,,,,,,,,,,,,,
29-01-2016,48.327675,-0.055000908,,,,,,,,,,,,,,,,,,,,
01-02-2016,47.994312,0.006945886,,,,,,,,,,,,,,,,,,,,
02-02-2016,46.494217,0.03226412,,,,,,,,,,,,,,,,,,,,
03-02-2016,45.75732,0.016104462,,,,,,,,,,,,,,,,,,,,
04-02-2016,45.61697,0.003076706,,,,,,,,,,,,,,,,,,,,
05-02-2016,44.002823,0.036682806,,,,,,,,,,,,,,,,,,,,
08-02-2016,43.344883,0.015179185,,,,,,,,,,,,,,,,,,,,
09-02-2016,43.230846,0.002637862,,,,,,,,,,,,,,,,,,,,
10-02-2016,43.608074,-0.008650416,,,,,,,,,,,,,,,,,,,,
11-02-2016,43.590523,0.000402633,,,,,,,,,,,,,,,,,,,,
12-02-2016,44.301102,-0.016039759,,,,,,,,,,,,,,,,,,,,
16-02-2016,45.140461,-0.018594383,,,,,,,,,,,,,,,,,,,,
17-02-2016,46.315582,-0.025372044,,,,,,,,,,,,,,,,,,,,
18-02-2016,46.112362,0.004407061,,,,,,,,,,,,,,,,,,,,
19-02-2016,45.78545,0.007140085,,,,,,,,,,,,,,,,,,,,
22-02-2016,46.518803,-0.015764658,,,,,,,,,,,,,,,,,,,,
23-02-2016,45.21999,0.028722098,,,,,,,,,,,,,,,,,,,,
24-02-2016,45.379017,-0.003504417,,,,,,,,,,,,,,,,,,,,
25-02-2016,46.032852,-0.01420366,,,,,,,,,,,,,,,,,,,,
26-02-2016,45.326004,0.015594757,,,,,,,,,,,,,,,,,,,,
29-02-2016,44.954918,0.008254625,,,,,,,,,,,,,,,,,,,,
01-03-2016,46.456947,-0.032331634,,,,,,,,,,,,,,,,,,,,
02-03-2016,46.783859,-0.006987709,,,,,,,,,,,,,,,,,,,,
03-03-2016,46.253738,0.011461149,,,,,,,,,,,,,,,,,,,,
04-03-2016,45.970985,0.006150684,,,,,,,,,,,,,,,,,,,,
07-03-2016,45.087452,0.019595984,,,,,,,,,,,,,,,,,,,,
08-03-2016,45.63525,-0.012003835,,,,,,,,,,,,,,,,,,,,
09-03-2016,46.686665,-0.022520671,,,,,,,,,,,,,,,,,,,,
10-03-2016,45.988682,0.015177278,,,,,,,,,,,,,,,,,,,,
11-03-2016,46.889889,-0.019219645,,,,,,,,,,,,,,,,,,,,
14-03-2016,46.978249,-0.00188087,,,,,,,,,,,,,,,,,,,,
15-03-2016,47.349335,-0.007837196,,,,,,,,,,,,,,,,,,,,
16-03-2016,48.020824,-0.013983288,,,,,,,,,,,,,,,,,,,,
17-03-2016,48.294739,-0.005671736,,,,,,,,,,,,,,,,,,,,
18-03-2016,47.260975,0.021873522,,,,,,,,,,,,,,,,,,,,
21-03-2016,47.587906,-0.006870044,,,,,,,,,,,,,,,,,,,,
22-03-2016,47.77343,-0.003883414,,,,,,,,,,,,,,,,,,,,
23-03-2016,47.685081,0.00185276,,,,,,,,,,,,,,,,,,,,
24-03-2016,47.897137,-0.004427321,,,,,,,,,,,,,,,,,,,,
28-03-2016,47.305157,0.012514069,,,,,,,,,,,,,,,,,,,,
29-03-2016,48.338917,-0.021385667,,,,,,,,,,,,,,,,,,,,
30-03-2016,48.639313,-0.006175992,,,,,,,,,,,,,,,,,,,,
31-03-2016,48.798347,-0.003259004,,,,,,,,,,,,,,,,,,,,
01-04-2016,49.098751,-0.006118363,,,,,,,,,,,,,,,,,,,,
04-04-2016,48.975067,0.002525448,,,,,,,,,,,,,,,,,,,,
05-04-2016,48.206375,0.015945858,,,,,,,,,,,,,,,,,,,,
06-04-2016,48.701168,-0.010159777,,,,,,,,,,,,,,,,,,,,
07-04-2016,48.118015,0.012119224,,,,,,,,,,,,,,,,,,,,
08-04-2016,48.082676,0.000734963,,,,,,,,,,,,,,,,,,,,
11-04-2016,47.985489,0.002025341,,,,,,,,,,,,,,,,,,,,
12-04-2016,48.285904,-0.006221588,,,,,,,,,,,,,,,,,,,,
13-04-2016,48.904381,-0.012646658,,,,,,,,,,,,,,,,,,,,
14-04-2016,48.913223,-0.000180769,,,,,,,,,,,,,,,,,,,,
15-04-2016,49.169449,-0.005211081,,,,,,,,,,,,,,,,,,,,
18-04-2016,49.885113,-0.014346244,,,,,,,,,,,,,,,,,,,,
19-04-2016,49.823265,0.001241348,,,,,,,,,,,,,,,,,,,,
20-04-2016,49.116428,0.014391051,,,,,,,,,,,,,,,,,,,,
21-04-2016,49.284306,-0.003406318,,,,,,,,,,,,,,,,,,,,
22-04-2016,45.750114,0.077249906,,,,,,,,,,,,,,,,,,,,
25-04-2016,46.041683,-0.006332718,,,,,,,,,,,,,,,,,,,,
26-04-2016,45.449707,0.013024858,,,,,,,,,,,,,,,,,,,,
27-04-2016,45.007927,0.009815604,,,,,,,,,,,,,,,,,,,,
28-04-2016,44.089046,0.020841481,,,,,,,,,,,,,,,,,,,,
29-04-2016,44.062542,0.000601509,,,,,,,,,,,,,,,,,,,,
02-05-2016,44.716354,-0.014621317,,,,,,,,,,,,,,,,,,,,
03-05-2016,43.983013,0.016673278,,,,,,,,,,,,,,,,,,,,
04-05-2016,44.062542,-0.001804912,,,,,,,,,,,,,,,,,,,,
05-05-2016,44.124374,-0.001401312,,,,,,,,,,,,,,,,,,,,
06-05-2016,44.521976,-0.008930466,,,,,,,,,,,,,,,,,,,,
09-05-2016,44.239239,0.006391091,,,,,,,,,,,,,,,,,,,,
10-05-2016,45.078621,-0.018620401,,,,,,,,,,,,,,,,,,,,
11-05-2016,45.105114,-0.000587361,,,,,,,,,,,,,,,,,,,,
12-05-2016,45.511562,-0.008930654,,,,,,,,,,,,,,,,,,,,
13-05-2016,45.131626,0.008418398,,,,,,,,,,,,,,,,,,,,
16-05-2016,45.794292,-0.014470493,,,,,,,,,,,,,,,,,,,,
17-05-2016,44.940155,0.019006098,,,,,,,,,,,,,,,,,,,,
18-05-2016,45.207081,-0.005904517,,,,,,,,,,,,,,,,,,,,
19-05-2016,44.771103,0.009737933,,,,,,,,,,,,,,,,,,,,
20-05-2016,45.038029,-0.00592668,,,,,,,,,,,,,,,,,,,,
23-05-2016,44.513073,0.011793299,,,,,,,,,,,,,,,,,,,,
24-05-2016,45.901054,-0.030238543,,,,,,,,,,,,,,,,,,,,
25-05-2016,46.372612,-0.01016889,,,,,,,,,,,,,,,,,,,,
26-05-2016,46.167976,0.004432423,,,,,,,,,,,,,,,,,,,,
27-05-2016,46.550564,-0.008218762,,,,,,,,,,,,,,,,,,,,
31-05-2016,47.155567,-0.012829938,,,,,,,,,,,,,,,,,,,,
01-06-2016,47.022114,0.00283809,,,,,,,,,,,,,,,,,,,,
02-06-2016,46.692917,0.007050256,,,,,,,,,,,,,,,,,,,,
03-06-2016,46.079006,0.013323009,,,,,,,,,,,,,,,,,,,,
06-06-2016,46.381519,-0.006522275,,,,,,,,,,,,,,,,,,,,
07-06-2016,46.354824,0.000575884,,,,,,,,,,,,,,,,,,,,
08-06-2016,46.30143,0.001153183,,,,,,,,,,,,,,,,,,,,
09-06-2016,45.927757,0.008136104,,,,,,,,,,,,,,,,,,,,
10-06-2016,45.803185,0.002719724,,,,,,,,,,,,,,,,,,,,
13-06-2016,44.610954,0.026725073,,,,,,,,,,,,,,,,,,,,
14-06-2016,44.33514,0.006221115,,,,,,,,,,,,,,,,,,,,
15-06-2016,44.210567,0.00281772,,,,,,,,,,,,,,,,,,,,
16-06-2016,44.833378,-0.013891681,,,,,,,,,,,,,,,,,,,,
17-06-2016,44.602058,0.005186308,,,,,,,,,,,,,,,,,,,,
20-06-2016,44.548668,0.001198465,,,,,,,,,,,,,,,,,,,,
21-06-2016,45.545158,-0.021879164,,,,,,,,,,,,,,,,,,,,
22-06-2016,45.367218,0.003922215,,,,,,,,,,,,,,,,,,,,
23-06-2016,46.185768,-0.017722992,,,,,,,,,,,,,,,,,,,,
24-06-2016,44.33514,0.041741788,,,,,,,,,,,,,,,,,,,,
27-06-2016,43.08952,0.028907725,,,,,,,,,,,,,,,,,,,,
28-06-2016,43.988144,-0.020428777,,,,,,,,,,,,,,,,,,,,
29-06-2016,44.966862,-0.021765317,,,,,,,,,,,,,,,,,,,,
30-06-2016,45.52737,-0.012311451,,,,,,,,,,,,,,,,,,,,
01-07-2016,45.518478,0.000195349,,,,,,,,,,,,,,,,,,,,
05-07-2016,45.52737,-0.000195311,,,,,,,,,,,,,,,,,,,,
06-07-2016,45.714211,-0.004087154,,,,,,,,,,,,,,,,,,,,
07-07-2016,45.714211,0,,,,,,,,,,,,,,,,,,,,
08-07-2016,46.532761,-0.017590832,,,,,,,,,,,,,,,,,,,,
11-07-2016,46.790791,-0.005514547,,,,,,,,,,,,,,,,,,,,
12-07-2016,47.34243,-0.011652106,,,,,,,,,,,,,,,,,,,,
13-07-2016,47.609333,-0.005606107,,,,,,,,,,,,,,,,,,,,
14-07-2016,47.81398,-0.004280066,,,,,,,,,,,,,,,,,,,,
15-07-2016,47.778389,0.000744918,,,,,,,,,,,,,,,,,,,,
18-07-2016,48.00972,-0.00481842,,,,,,,,,,,,,,,,,,,,
19-07-2016,47.235653,0.016387346,,,,,,,,,,,,,,,,,,,,
20-07-2016,49.744678,-0.050438059,,,,,,,,,,,,,,,,,,,,
21-07-2016,49.646801,0.001971466,,,,,,,,,,,,,,,,,,,,
22-07-2016,50.331902,-0.013611665,,,,,,,,,,,,,,,,,,,,
25-07-2016,50.474262,-0.002820447,,,,,,,,,,,,,,,,,,,,
26-07-2016,50.500954,-0.000528544,,,,,,,,,,,,,,,,,,,,
27-07-2016,49.993813,0.010144075,,,,,,,,,,,,,,,,,,,,
28-07-2016,50.0116,-0.000355657,,,,,,,,,,,,,,,,,,,,
29-07-2016,50.429768,-0.008292087,,,,,,,,,,,,,,,,,,,,
01-08-2016,50.340805,0.001767214,,,,,,,,,,,,,,,,,,,,
02-08-2016,50.340805,0,,,,,,,,,,,,,,,,,,,,
03-08-2016,50.687798,-0.006845691,,,,,,,,,,,,,,,,,,,,
04-08-2016,51.061478,-0.007318237,,,,,,,,,,,,,,,,,,,,
05-08-2016,51.56863,-0.009834506,,,,,,,,,,,,,,,,,,,,
08-08-2016,51.657589,-0.00172209,,,,,,,,,,,,,,,,,,,,
09-08-2016,51.782166,-0.00240579,,,,,,,,,,,,,,,,,,,,
10-08-2016,51.622002,0.003102631,,,,,,,,,,,,,,,,,,,,
11-08-2016,51.871128,-0.004802787,,,,,,,,,,,,,,,,,,,,
12-08-2016,51.550831,0.006213227,,,,,,,,,,,,,,,,,,,,
15-08-2016,51.710968,-0.00309677,,,,,,,,,,,,,,,,,,,,
16-08-2016,51.424488,0.005570887,,,,,,,,,,,,,,,,,,,,
17-08-2016,51.531921,-0.002084785,,,,,,,,,,,,,,,,,,,,
18-08-2016,51.567741,-0.00069462,,,,,,,,,,,,,,,,,,,,
19-08-2016,51.58564,-0.000346976,,,,,,,,,,,,,,,,,,,,
22-08-2016,51.630398,-0.000866892,,,,,,,,,,,,,,,,,,,,
23-08-2016,51.827374,-0.003800617,,,,,,,,,,,,,,,,,,,,
24-08-2016,51.881088,-0.001035329,,,,,,,,,,,,,,,,,,,,
25-08-2016,52.078041,-0.003781882,,,,,,,,,,,,,,,,,,,,
26-08-2016,51.952705,0.002412502,,,,,,,,,,,,,,,,,,,,
29-08-2016,52.015381,-0.001204951,,,,,,,,,,,,,,,,,,,,
30-08-2016,51.827374,0.003627562,,,,,,,,,,,,,,,,,,,,
31-08-2016,51.442387,0.007483848,,,,,,,,,,,,,,,,,,,,
01-09-2016,51.558781,-0.002257501,,,,,,,,,,,,,,,,,,,,
02-09-2016,51.630398,-0.001387109,,,,,,,,,,,,,,,,,,,,
06-09-2016,51.576679,0.001041537,,,,,,,,,,,,,,,,,,,,
07-09-2016,51.621456,-0.000867411,,,,,,,,,,,,,,,,,,,,
08-09-2016,51.415535,0.004005035,,,,,,,,,,,,,,,,,,,,
09-09-2016,50.323303,0.021704299,,,,,,,,,,,,,,,,,,,,
12-09-2016,51.075333,-0.014723937,,,,,,,,,,,,,,,,,,,,
13-09-2016,50.609783,0.009198814,,,,,,,,,,,,,,,,,,,,
14-09-2016,50.368061,0.004799113,,,,,,,,,,,,,,,,,,,,
15-09-2016,51.20068,-0.016261874,,,,,,,,,,,,,,,,,,,,
16-09-2016,51.254395,-0.001048008,,,,,,,,,,,,,,,,,,,,
19-09-2016,50.967896,0.005621166,,,,,,,,,,,,,,,,,,,,
20-09-2016,50.860474,0.002112092,,,,,,,,,,,,,,,,,,,,
21-09-2016,51.710964,-0.016446996,,,,,,,,,,,,,,,,,,,,
22-09-2016,51.76469,-0.001037889,,,,,,,,,,,,,,,,,,,,
23-09-2016,51.415535,0.006790846,,,,,,,,,,,,,,,,,,,,
26-09-2016,50.94104,0.009314592,,,,,,,,,,,,,,,,,,,,
27-09-2016,51.881088,-0.018119281,,,,,,,,,,,,,,,,,,,,
28-09-2016,51.952705,-0.001378504,,,,,,,,,,,,,,,,,,,,
29-09-2016,51.388664,0.010975981,,,,,,,,,,,,,,,,,,,,
30-09-2016,51.567741,-0.003472656,,,,,,,,,,,,,,,,,,,,
03-10-2016,51.406586,0.00313491,,,,,,,,,,,,,,,,,,,,
04-10-2016,51.245441,0.003144572,,,,,,,,,,,,,,,,,,,,
05-10-2016,51.603542,-0.006939466,,,,,,,,,,,,,,,,,,,,
06-10-2016,51.693073,-0.001731973,,,,,,,,,,,,,,,,,,,,
07-10-2016,51.746784,-0.001037958,,,,,,,,,,,,,,,,,,,,
10-10-2016,51.961651,-0.004135107,,,,,,,,,,,,,,,,,,,,
11-10-2016,51.20068,0.014862517,,,,,,,,,,,,,,,,,,,,
12-10-2016,51.129044,0.001401082,,,,,,,,,,,,,,,,,,,,
13-10-2016,50.958939,0.00333808,,,,,,,,,,,,,,,,,,,,
14-10-2016,51.406586,-0.00870797,,,,,,,,,,,,,,,,,,,,
17-10-2016,51.227531,0.003495289,,,,,,,,,,,,,,,,,,,,
18-10-2016,51.621456,-0.007631032,,,,,,,,,,,,,,,,,,,,
19-10-2016,51.50507,0.0022597,,,,,,,,,,,,,,,,,,,,
20-10-2016,51.254395,0.0048908,,,,,,,,,,,,,,,,,,,,
21-10-2016,53.411999,-0.040395492,,,,,,,,,,,,,,,,,,,,
24-10-2016,54.611668,-0.021967265,,,,,,,,,,,,,,,,,,,,
25-10-2016,54.602711,0.000164039,,,,,,,,,,,,,,,,,,,,
26-10-2016,54.280415,0.005937611,,,,,,,,,,,,,,,,,,,,
27-10-2016,53.805927,0.008818508,,,,,,,,,,,,,,,,,,,,
28-10-2016,53.600006,0.003841809,,,,,,,,,,,,,,,,,,,,
31-10-2016,53.64476,-0.000834266,,,,,,,,,,,,,,,,,,,,
01-11-2016,53.537338,0.002006488,,,,,,,,,,,,,,,,,,,,
02-11-2016,53.206089,0.006225772,,,,,,,,,,,,,,,,,,,,
03-11-2016,53.009121,0.003715738,,,,,,,,,,,,,,,,,,,,
04-11-2016,52.561481,0.008516503,,,,,,,,,,,,,,,,,,,,
07-11-2016,54.092411,-0.028302122,,,,,,,,,,,,,,,,,,,,
08-11-2016,54.137169,-0.000826752,,,,,,,,,,,,,,,,,,,,
09-11-2016,53.868587,0.004985874,,,,,,,,,,,,,,,,,,,,
10-11-2016,52.552547,0.025042364,,,,,,,,,,,,,,,,,,,,
11-11-2016,52.839027,-0.00542175,,,,,,,,,,,,,,,,,,,,
14-11-2016,52.033268,0.015485458,,,,,,,,,,,,,,,,,,,,
15-11-2016,53.060787,-0.019364941,,,,,,,,,,,,,,,,,,,,
16-11-2016,53.763821,-0.01307634,,,,,,,,,,,,,,,,,,,,
17-11-2016,54.656128,-0.016325836,,,,,,,,,,,,,,,,,,,,
18-11-2016,54.394741,0.004805373,,,,,,,,,,,,,,,,,,,,
21-11-2016,54.854416,-0.008379909,,,,,,,,,,,,,,,,,,,,
22-11-2016,55.088753,-0.004253808,,,,,,,,,,,,,,,,,,,,
23-11-2016,54.439812,0.011920339,,,,,,,,,,,,,,,,,,,,
25-11-2016,54.55698,-0.002147626,,,,,,,,,,,,,,,,,,,,
28-11-2016,54.629086,-0.00131992,,,,,,,,,,,,,,,,,,,,
29-11-2016,55.061714,-0.007857147,,,,,,,,,,,,,,,,,,,,
30-11-2016,54.313614,0.013773711,,,,,,,,,,,,,,,,,,,,
01-12-2016,53.358223,0.017905225,,,,,,,,,,,,,,,,,,,,
02-12-2016,53.403294,-0.000843974,,,,,,,,,,,,,,,,,,,,
05-12-2016,54.277573,-0.016107555,,,,,,,,,,,,,,,,,,,,
06-12-2016,54.034214,0.004503795,,,,,,,,,,,,,,,,,,,,
